Then when	8
Tidy up.	6
Think different.	14
Think first.	10
Think twice.	10
Treasure today.	13
Trust me.	7
Please try again.	14
Wanna play	9
What if	6
Why not	6
Woo hoo	6
You can.	6
You matter.	9
You sparkle.	10
Well done	8
Oh god	5
My god	5
Of course	8
How joyful	9
How sad.	6
Good heavens	11
How terrible.	11
How disgraceful	14
Done wonderfully	15
What nonsense	12
How tragic	9
Flowers bloom.	12
Get up	5
Child care.	9
Brought up.	9
Hang out.	7
Pay attention.	12
Job fair.	7
Get dressed.	10
My treat.	7
Peel off.	7
Oh, dear	7
Once more	8
Awesome one.	10
Caught up.	8
Take a road trip.	13
Sounds good.	10
Back out.	7
Excuse me.	8
Mention not.	10
My pleasure.	10
Its ok.	5
Thats enough.	11
Get lost.	7
Dont whisper.	11
Dont laugh.	9
Be punctual.	10
Just kidding.	11
By gods grace.	11
You surprise me.	13
Dont ask a question.	16
Dont try it again.	14
Creativity takes courage.	22
Lets go anywhere.	14
Just be cool.	10
Here we go.	8
Be kind today.	11
I am fabulous.	11
Lets fly away.	11
Hello sweetheart.	15
Never look back.	13
Never grow up.	11
Life is poetry.	12
Lets be afraid.	12
See the good.	10
Make today amazing.	16
Let it be.	7
Stop overanalyzing.	17
Make yourself proud.	17
Dont overthink it.	15
Try new things.	12
Seize the day.	11
Good vibes only.	13
Aspire to inspire.	15
Ill be there.	10
Maybe youre right.	15
I trust you.	9
Got your back.	11
How are you	9
Lets get high.	11
I respect you.	11
Please forgive me.	15
Now or never.	10
I miss you.	8
Get enough sleep.	14
Lets get drunk.	12
Lets just dance.	13
Try something new.	15
Keep it legal.	11
I am sorry.	8
Thanks so much.	12
Protect your health.	17
Keep it fun.	9
Dont drive drunk.	14
Celebrate your victories.	22
Lets be friends.	13
All caught up..	11
This is music.	11
Believe in yourself.	17
Over and out.	10
Where are you	11
Wake your dreams.	14
Life wont wait.	12
Hold my hand.	10
Who are you	9
This will pass.	12
Speak the truth.	13
You had time.	10
I am kidding.	10
Only hope remains.	15
No strings are attached.	20
Change is good.	12
Learn from yesterday.	18
Ohh god, save me.	13
Live life daily.	13
Imperfection is beauty.	20
Make it happen.	12
The recess is over.	15
Family is forever.	15
Always be yourself.	16
Time heals everything.	19
Forever my friend.	15
I can do it.	8
Mistakes make people.	18
I dont know.	9
You are kidding.	13
Always be honest.	14
Lets run away.	11
Dont be afraid.	12
The laughter is best.	17
Dont make disturbances.	20
Knowledge is power.	16
Do not judge.	10
Always remain neutral.	19
Words can hurt.	12
Please help me.	12
Do not lie.	8
Shoot the moon.	12
Be my hero.	8
All is well.	9
Based on the results.	17
Be here now.	9
He works smartly.	14
Be the change.	11
Believe you can.	13
Never give up.	11
Live your potential.	17
Better be going.	13
Celebrate all success.	19
Do it now.	7
Do your best.	10
Dream come true.	13
Drill your skills.	15
Get over it.	9
Be on time.	8
Grace under pressure.	18
Go for it.	7
Happiness is a choice.	18
Health is wealth.	14
Just be awesome.	13
Keep it cool.	10
Keep it simple.	12
Keep morale high.	14
Live, love, laugh.	15
Nothing is impossible.	19
Set your clear targets.	19
Value your time.	13
Do it right	9
Dont miss class.	13
I really appreciate it.	19
Make the bed.	10
Got to run.	8
Yes, you can.	10
Be your best.	10
Buy something useful.	18
Call your mom.	11
Cherish your kids.	15
Cant stop now.	11
Design your life.	14
Develop your strength.	19
Destiny is mine.	13
It is possible.	12
Keep on shining.	13
Keep the faith.	12
Respect your elders.	17
What an idea	10
Really is it	10
Thanks a lot	10
Take action now.	13
Thats for me.	10
Todays a gift.	11
Peace on earth.	12
Oh.. what fun.	9
Everything is ok.	14
Be extraordinary.	15
Letss stay at home.	15
Unbelievable but true.	19
Listen to me.	10
How dare he	9
What news	8
Well, never mind.	14
Your attention, please.	20
Please step in.	12
As you like.	9
It is fine.	8
It is alright.	11
Wait for me.	9
We will win.	9
I found it.	8
Its your turn.	11
Anything else	12
A dime a dozen.	11
Beat around the bush.	17
Better late than never.	19
To pony up.	8
Bite the bullet.	13
Break a leg.	9
Call it a day.	10
Cutting corners.	14
Snails pace.	10
Easy does it.	10
Make ends meet.	12
Sit tight.	8
Living hand to mouth.	17
Get out of hand.	12
Get something out of your system.	27
Get your act together.	18
Give someone the benefit of the doubt.	31
Go back to the drawing board.	23
Hang in there.	11
Hit the sack.	10
Its not rocket science.	19
Make a long story short.	19
Miss the boat.	11
No pain, no gain.	13
On the ball.	9
Pull someones leg.	15
Pull yourself together.	20
So far so good.	11
Speak of the devil.	15
Thats the last straw.	17
The best of both worlds.	19
To get bent out of shape.	19
To make matters worse.	18
Under the weather.	15
You can say that again.	18
Your guess is as good as mine.	23
A perfect storm.	13
Break the ice.	11
As of right as rain.	15
Come rain or shine.	15
Cut the mustard.	13
Get wind of something.	18
That ship has sailed.	17
Time is money.	11
Waste not, want not.	16
We see eye to eye.	13
Weather the storm.	15
Well begun is half done.	19
Stab in the back.	13
Lose your touch.	13
Pitch in.	7
Face the music.	12
Blow off steam.	12
Cut to the chase.	13
Get over something.	16
Look like a million dollars.	23
Born with a silver spoon.	20
To go from rags to riches.	20
Pay an arm and a leg for something.	27
To have sticky fingers.	19
To give a run for ones money.	22
Breakeven.	9
Break the bank.	12
To be closefisted.	15
To go dutch.	9
Receive a kickback.	16
To be loaded.	10
Keep your chin up.	14
Bread and butter.	14
Buy a lemon.	9
A hard nut to crack.	15
Calm before the storm.	18
When it rains, it pours.	19
Chasing rainbows.	15
Rain or shine.	11
Under the sun.	11
Once in a blue moon.	15
Every cloud has a silver lining.	26
Sail close to the wind.	18
To hold out an olive branch.	22
Cant see the forest for the trees.	27
Out of woods.	10
Barking up the wrong tree.	21
Clear as mud.	10
Mumbo jumbo.	10
Have second thoughts.	18
Draw a blank.	10
Pass with flying colors.	20
Night owl.	8
Put a bug in his ear.	15
Goose is cooked.	13
Cry crocodile tears.	17
A little birdie told me.	19
Second to none.	12
The icing on the cake.	17
Giving the cold shoulder.	21
Play it by ear.	11
Slipped my mind.	13
When pig fly.	10
Class clown.	10
Tall story.	9
As keen as mustard.	15
Act on.	5
Act up.	5
Aim at.	5
Answer back.	10
Back away.	8
Be after.	7
Be along.	7
Be away.	6
Be cut up.	7
Bear down on.	10
Calm down.	8
Down to earth.	11
Drive me nuts.	11
Easy as pie.	9
Everything but the kitchen sink.	27
Fish out of water.	14
Piece of cake.	11
Scoot over.	9
Put lipstick on a pig.	17
Take the lid off.	13
Knock on wood.	11
Not a big fan.	10
Break a bill.	10
I dont buy it.	10
Mystery meat.	11
Fanny pack.	9
Lets table this.	13
Dont be such a wet blanket.	21
Jump the shark.	12
Long in the tooth.	14
Green thumb.	10
Horseback riding.	15
Ate it.	5
Behind the eight balls.	19
Working the graveyard shift.	24
Tell me about it.	13
Shoot the breeze.	14
Spill the beans.	13
Keeping my fingers crossed.	23
Out of this world.	14
Over ones head.	12
Sooner or later.	13
Put oneself in ones place.	21
I can eat a horse.	13
Read between the lines.	19
Rings a bell.	10
Sleep on it.	9
I bet.	4
Grab a bite.	9
Beats me.	7
Twentyfour by seven.	17
Touchwood.	9
Sort of.	6
Stop it	6
Never mind.	9
Fair enough.	10
Get a life.	8
Nature calls.	11
Whats eating you	14
I owe you.	7
Shame on you.	10
Im hosed.	7
My two cents.	10
Read out loud.	11
Throw the dice.	12
Turn to page.	10
Its a long story.	13
I blew it.	7
I messed up.	9
I am very sorry.	12
Would you like to have coffee	24
Im so happy for you	15
Im sorry for your loss.	18
Im not really sure.	15
We will meet again	15
Appreciate his efforts.	20
I am pleased to meet you	19
Please dont shout.	15
Please dont mind.	14
You can have lunch with me.	21
Ill be back in five minutes.	22
Thats interesting.	16
Forgive me.	9
How can I help you	14
It was the least I could do.	21
Can you please repeat it	20
So kind of you.	11
Glad to meet with you.	17
Why did you trouble yourself	24
May I sit here	11
Im really grateful.	16
Could you please come early today	28
I am grateful to you	16
Thanks. I dont need anything.	23
It would be very kind of you.	22
May I say something	16
Thanks for the help.	16
Thank you for your sensible advice.	29
Dont worry about me.	16
Dont cause inconvenience.	22
Please stay a little while more.	26
Thanks, I am well.	14
Thanks for your visit.	18
How do you do	10
It is your kindness	16
Please make yourself comfortable.	29
Sure, ok	7
Dear friend, thank you.	19
Let me introduce myself.	20
All right, sir	12
Honestly, I came just to see you.	26
Many thanks to you.	15
You have to submit an assignment on time.	33
Let us have coffee together.	23
Can we play on the ground	20
May I come in, maam	15
Lets have some snacks.	18
Wash your hands before lunch.	24
I will obey my teacher.	18
Wear a clean uniform.	17
Wear polished shoes every day.	25
Pardon me.	8
Im sorry sir.	10
Good afternoon.	13
Tell me about yourself	19
Tell me about your background	25
What are your strengths	20
What is your weakness	18
What is your strong point	21
What is your biggest fear	21
What motivates you	16
What makes you angry	17
Why do you want to switch	20
What are your goals	16
What are your hobbies	18
Can you describe your time management skills	38
What is your salary expectation	27
Why should I hire you	17
Are you comfortable with the office timings	37
Are you open to take risks	21
How do you work under pressure	25
Are you willing to relocate	23
Where do you see yourself years from now	33
Who is the most inspiring person in your life	37
Do you have any questions for me	26
I want to thank you for this opportunity.	33
Its a pleasure for me to be here.	25
Thank you for taking me into consideration for this position.	51
I really want to work for this company.	31
I have the profile youre looking for.	30
Would you please repeat the question	31
Can you please say that again	24
Would you please say that again	26
Could you please speak a little bit harder	35
Sorry, I didnt understand you.	25
Im sorry, I didnt hear the last part.	29
Im very good at marketing.	21
Thank you very much for your time.	27
Ill be waiting for your call	23
I can do it very well.	16
I hope we see each other again soon	28
Ill be expecting your call	22
I love the idea of working here.	25
I hope I have the profile youre looking for.	35
I want to thank you for having me here	30
When will the interview begin	25
I am present for the interview.	25
I am a graduate.	12
My hobby is art and music.	20
I have two years of experience in computers.	36
We will let you know soon.	20
Has the interview begun	20
Of course, I can.	13
I have an interest in teaching.	25
What is the difference between confidence and overconfidence	53
What is the difference between hard work and smart work	46
Why do you want to work at our company	30
How do you feel about working nights and weekends	41
Can you work under pressure	23
Give me an example of your creativity.	31
Are not you overqualified for this position	37
What are your career options right now	32
Would you lie for the company	24
Who has inspired you in your life and why	33
Have you considered starting your own business	40
Good day.	7
Hello David.	10
Hello there, Tom.	14
Good afternoon, everybody.	23
Good to see you.	12
Good morning, everybody.	21
Hey, Ron.	7
Greetings all	12
May the sunshine brighten your day.	29
Nice to see you.	12
Whats new	8
Ok. bye friends	12
See you again.	11
Hello, everyone.	14
How have you been	14
Hows your day going	16
Hows life	8
Its great to see you.	16
Have a nice day	12
Whats happening.	14
Happy weekend.	12
Good morning have a glorious day.	27
Have a blessed day.	15
Pleased to meet you.	16
How are you getting on	18
How is it going	12
Hows it going	11
What a lovely day	14
How are you today	14
How are you doing	14
Have a good trip.	13
Let him go.	8
Would you mind if I ask your help	26
Please share the cake recipe.	24
Could you please take off your raincoat	33
Please share the book.	18
Could you possibly hold my bottle	28
Could you carry my bag	18
Please keep quiet in the class.	25
Please seat in order.	17
Please dont be late.	16
Please stay online.	16
Please come again.	15
Please follow the rules.	20
Please keep your promise.	21
Please, can you spare some money for the house	38
Please have a chair.	16
Can I get your contact number	24
Tom, can you bring some vegetables from the market	42
Children, please dont mess inside the garden.	38
Could I ask you to take me home	24
Could they wait for a minute	23
Let me know if you are ready.	22
Let me give you some time to prepare lunch.	34
Please sort it among you.	20
Can you tell me what happened	24
May I leave early today	19
Will you go out with me	18
Please dont make this complicated.	29
Could you give me some advice	24
Please attend to the guests.	23
Please keep everything in order.	27
Please keep quiet in the office.	26
Please sign here.	14
Please dont mind my words.	21
Sherry please sits in a chair.	24
Please wait for a while.	19
Please move aside.	15
Please be seated.	14
Do you need my help	15
Time, please	11
Kindly hold it cautiously.	22
Please dont speak loudly.	21
Please introduce yourself.	23
Please give me some time.	20
Please dont embarrass me.	21
Could you help me to make a teachers day decoration	42
Will you come with me to take permission	33
Please call the doctor.	19
Please dont disturb me.	19
Let me go there.	12
You are most welcome.	17
Will you please move a little	24
Please allow me to go out.	20
Make yourself comfortable.	23
Please listen to me carefully.	25
Will you help me	13
Please dont cry.	13
Please speak slowly.	17
Kindly take it with pleasure.	24
Please come in.	12
Coffee, please.	13
May I come with you	15
Can I make a call	13
Please stop the car.	16
Please have tea.	13
Please dont be angry.	17
Please hold on.	12
Let him say.	9
Please take your seat.	18
Dont be formal.	12
Please stay a little longer.	23
Very kind of you.	13
No mention.	9
Can I use your computer, please	26
May I come in	10
Please let me know if you come or not.	29
Can you play with me	16
Could you repeat that, please	25
It is all right.	12
Let him prepare for the presentation.	31
See you tomorrow.	14
Take care.	8
Its piece of cake.	14
Can you buy a book for me	19
Let him go for a match.	17
Okay, sir.	8
Okay, take care.	13
Hey, are you there.	15
Please call me.	12
Could you please come at 5 pm	23
Is it okay	8
I will be late.	11
I will be in the office by 230 pm.	25
Slightly delay reaching office.	27
Please check the files.	19
I will be available on skype.	23
Still, I am not feeling well.	23
Not able to join today as well.	24
Sure sir I will inform him.	21
Reaching late.	12
Please send me the contact details.	29
Okay please go head.	16
Got it	5
Ok, Ill try to pick something good.	28
How was I looking today	19
Lemme know.	9
Dont park here.	12
Keep to the left side.	17
Drive slowly.	11
Keep off the grass.	15
For ladies only.	13
Photography is prohibited.	23
Dont smoke here.	13
Dangerous turn ahead.	18
Its too late.	10
Before crossing the road, always see your right, left.	45
Please stand in a queue.	19
It is a crime to travel without a ticket.	32
Offer space to women and the elderly.	30
Please pull the chain during an emergency.	35
Road closed ahead.	15
This is not a public road.	20
Stick on bills.	12
Beware of dogs.	12
There is a school ahead.	19
Follow good manners.	17
See him off.	9
Dont tease her.	12
Serve fast.	9
Do not spit on the floor.	19
Dont depend on others.	18
Handle a book with clean hands.	25
Please keep silent.	16
Plucking flowers is prohibited.	27
Dont doze while working.	20
Dont fight in public.	17
Im sorry to be aggressive.	21
I totally forgot, I apologize.	25
I am really sorry.	14
I am sorry to be late for reply.	24
Sorry about that.	14
Im extremely sorry.	16
I was just joking.	14
I am sorry to fail the exam.	21
I am sorry, I got late.	17
Sorry for the delayed payment.	25
I am sorry for interrupting you.	26
Pardon me its my mistake.	20
Sorry, I could not call you.	22
Sorry about that. I woke up late.	25
It was not your fault.	17
It was done by mistake.	18
Dont worry, no harm is done.	22
Im sorry I forgot your birthday.	26
I will never forgive you.	20
Im afraid you have the wrong number.	29
Dont feel sorry for what I said.	25
I apologise.	10
Sorry for the inconvenience.	24
Sorry for the trouble.	18
Im very sorry to hear this.	21
Pardon me for interrupting you.	26
It is my mistake.	13
Sorry, tom. Can I call you back in a few hours	35
My humble apologies.	17
Please excuse.	12
Can you forgive me	15
Im afraid.	8
It was done unknowingly.	20
Im sorry madam.	12
Im sorry to be a nuisance.	20
Im sorry to be a fight.	17
Im sorry to be late.	15
Hi there.	7
See ya later.	10
See you soon.	10
Have a good one.	12
How ya doin	9
How are things	12
Hows your family	14
Whats up	7
What have you been up to lately	25
Im fine, thanks. how about you	24
Pretty good.	10
Not bad.	6
Couldnt be better	15
Cant complain.	12
Ive been busy.	11
Same as always.	12
Not so great.	10
It was nice chatting with you.	24
Well, its getting late.	19
Anyway, I should get going.	22
Sorry, but Im afraid I need to.	24
Im sorry to cut you off, but I actually gotta run.	39
Hi, this is jane.	13
May I speak with john smith	22
Is john there	11
Im calling about it.	16
Im returning your call.	19
One moment, please.	16
Hang on a sec.	10
Hes not here. would you like to leave a message	37
Could you ask him to call me back	26
Thanks for calling.	16
Its fascinating.	14
Its intriguing.	13
I couldnt tear myself away.	22
I couldnt put it down.	17
I was so into it, I lost track of time.	29
It does nothing for me.	18
I was bored to tears.	16
I was bored to death.	16
I was dying of boredom.	18
Its about as exciting as watching paint dry.	36
What a pity	9
What a shame.	10
How disappointing.	16
Thats too bad.	11
It was a real letdown.	17
It didnt live up to my expectations.	29
He yelled.	8
She screamed.	11
I whispered.	10
We chatted.	9
He mumbled.	9
My kids whined.	12
He rambled.	9
She stammered.	12
I snapped at my husband.	19
He muttered.	10
He went on and on.	13
She was beaming.	13
The kids were smiling from ear to ear.	30
He looked puzzled.	15
She grinned.	10
He winced when the doctor gave him an injection.	39
She gave me a dirty look.	19
She blushed.	10
His eyes were glazed over.	21
Why the long face	14
Her expression was unreadable.	26
Sorry, Im late.	12
I overslept.	10
My alarm didnt go off.	17
I had to wait for ages for a bus.	24
The bus was late.	13
The traffic was terrible.	21
I couldnt find a parking spot.	24
I got lost coming here.	18
I was tied up in a meeting.	20
I just lost track of time.	20
I really should help him.	20
I promise that Ill come.	19
I swear Ill come.	13
No matter what happens, Im going to come.	33
Come hell or high water, Ill come.	27
Are you free tonight	17
Are you doing anything tonight	26
Let me check my calendar.	20
Do you wanna see a movie	19
Would you like to join me for dinner	29
Id love to	8
Sounds great	11
Id love to, but I have another commitment.	34
I dont think I can.	14
Maybe another time.	16
Im exhausted.	11
Im dead tired.	11
Im pooped.	8
Im spent.	7
Im beaten.	8
Im running on empty.	16
Im running on fumes.	16
I can hardly keep my eyes open.	24
Im off to bed.	10
Im gonna hit the sack.	17
Its bedtime for me.	15
Its nice and warm today.	19
Its absolutely boiling	20
Were having a real heatwave.	23
The suns really strong today.	24
Its hot and humid.	14
Its a little chilly.	16
Its freezing.	11
The temperatures dropping.	23
Make sure to bundle up.	18
Were expecting some winter weather.	30
Its drizzling.	12
Its pouring.	10
Its raining cats and dogs.	21
I got caught in a downpour.	21
I think the rains letting up.	23
Hes not the sharpest tool in the shed.	30
Shes a few cards short of a deck.	25
Hes a bit slow.	11
Shes a complete idiot.	18
Hes really dumb.	13
Can you tell me	12
Could you tell me	14
Id like to know.	12
Do you know	9
Do you have any idea	16
Could anyone tell me	17
Would you happen to know	20
I dont suppose you know	19
I was wondering.	13
Im calling to find out.	18
Sorry to interrupt, but.	20
Excuse me, could I talk to you for a minute	34
Could I jump in here	16
Sorry, I just want to say that.	24
May I have a word	13
Excuse me, do you have a minute	25
Keep up the good work	17
That was a nice try.	15
Thats a real improvement.	21
Youre on the right track.	20
Youve almost got it.	16
Youre doing great.	15
Dont give up	10
You can do it	10
Give it your best shot.	18
Nice job	7
Hang in there	11
You did great	11
Ill always remember.	17
If I remember correctly.	20
I have a vague recollection of.	25
Its on the tip of my tongue.	21
My mind went blank.	15
It doesnt ring a bell.	17
Please remember to.	16
Id like to remind you about it.	24
You havent forgotten about groceries, have you	40
It completely slipped my mind	25
Ill never forget.	14
As far as I can recall.	17
Please dont forget to.	18
Yeah, right.	10
Youre kidding.	12
Youre pulling my leg.	17
Thats a bit of an exaggeration.	25
Hes stretching the truth.	21
Hes not telling the whole truth.	26
Shes being economical with the truth.	31
His story is fishy.	15
Thats an outright lie.	18
Thats a pack of lies.	16
Thanks a lot.	10
Thank you so much.	14
Thanks a million	14
Thanks for your help.	17
Thats so kind of you.	16
I cant thank you enough.	19
I owe you one.	10
Youre welcome.	12
No problem.	9
No worries.	9
Dont mention it.	13
Glad to help.	10
Im sorry that I could not come.	24
Its my fault.	10
Oops, sorry.	10
I should have called you.	20
I apologize for the delay.	21
Thats ok.	7
It happens.	9
Dont worry about it.	16
I forgive you.	11
I just wanted to introduce myself. Im Shraa.	35
I dont think weve met before. My names Shraa.	35
This is Shraa.	11
Id like you to meet Shraa.	20
Have you met Shraa	15
Id like to introduce you to shraa.	27
Nice to meet you.	13
Its a pleasure to meet you.	21
And you.	6
I have no idea.	11
I cant help you there.	17
Ive been wondering that too.	23
I have no clue.	11
What do you think about this	23
How do you feel about it	19
Whats your opinion on this	22
What are your views on this	22
In my opinion.	11
Id say.	5
Personally, I believe.	19
If you ask me.	10
The way I see it.	12
From my point of view.	17
Personally, I think.	17
Ive never given it much thought.	26
I dont have strong feelings either way.	32
It doesnt make any difference to me.	29
I have no opinion on the matter.	25
Thats so true.	11
Thats for sure.	12
I agree 100.	9
I couldnt agree with you more.	24
Thats exactly what I think.	22
Ill say	6
I suppose so.	10
Thats exactly how I feel.	20
I dont think so.	12
I beg to differ.	12
Im afraid I dont agree.	18
Im not so sure about that.	20
Thats not how I see it.	17
Not necessarily.	14
Yes, but.	7
On the contrary.	13
No way.	5
I totally disagree.	16
Thats great	10
How wonderful	12
Im going to.	9
Im planning to.	12
I hope to.	7
Id like to.	8
I might.	6
Im thinking about it.	17
I love cooking.	12
Im really into cricket.	19
I live for cricket.	15
Cricket is my thing.	16
Im crazy about cricket.	19
Im not a huge fan of cricket.	22
Cricket isnt my cup of tea.	21
I dont really care about cricket.	27
Im not into cricket.	16
I cant stand cricket.	17
Where do you work	14
What do you do	11
I work at a bank.	12
Im a teacher.	10
Im unemployed.	12
Im looking for work.	16
Im a stayathome mom.	16
I run my own business.	17
Im a freelance writer.	18
Im retired.	9
What do you do for a living	21
Im between jobs at the moment.	24
Would you mind repeating that	25
What do you mean	13
Im not sure I follow you.	19
Could you explain this	19
Do you understand what Im saying	27
Does that make sense	17
Do you know what I mean	18
Are you with me so far	17
Is that clear	11
I need a little help.	16
Could you help me out	17
Could you give me a hand	19
Could you spare a couple of minutes	29
Could you do me a favor	18
Im not happy about this.	19
Im sorry, but this is unacceptable.	29
Im not very satisfied with this product.	33
I cant stand it when the internet is slow.	33
Do you have change	15
Where can I find a washroom	22
Im just browsing.	14
Im looking for jeans.	17
How much is this	13
Is this on sale	12
Can I try it on	11
Ill take it	9
Id like to return this.	18
Im starving	10
Lets grab a bite to eat.	18
How about eating out tonight	24
I brought some snacks.	18
This soup is delicious	19
Could I have another helping of potatoes	34
Ill have it.	9
Could we get the check, please	25
Im full.	6
Im stuffed.	9
Wheres the remote	15
Is there anything good on	21
Can I change the channel	20
Ive already seen this episode.	25
This is a rerun.	12
I love this show	13
There are too many commercials.	26
Stop channel surfing.	18
Check the tv guide.	15
Its the season finale	18
It cost a fortune.	14
It cost an arm and a leg.	18
Thats a rip off.	12
I cant afford it.	13
Thats a bit pricey.	15
Thats quite reasonable.	20
But what a price to pay	18
Thats a good deal.	14
It was a real bargain.	17
It was dirt cheap.	14
Would you like a drink	18
Do you want some water	18
Can I get you something to eat	24
Thatd be great, thanks.	19
No,thanks. im ok.	13
Would you mind opening the window	28
Could you please turn off the lights	30
Can you pass me the chicken	22
Please send me the information.	26
Id appreciate it if you could wash the fruits.	37
Its a piece of cake.	15
Its a cinch.	9
Its a breeze.	10
Anyone can do it.	13
Theres nothing to it.	17
Its hard.	7
Its a bit tricky.	13
Its really tough.	14
Its not a walk in the park.	20
Its very demanding.	16
Shes in her early twenties.	22
Hes in his late thirties.	20
She just turned six.	16
Act your age	10
Im not as young as I used to be.	23
Im not over the hill yet	19
Hes no spring chicken.	18
Shes wise beyond her years.	22
Im having a senior moment.	21
He lived to a ripe old age.	20
No comment.	9
Im not at liberty to say.	19
Wait and see.	10
Let me get back to you.	17
Im sorry, thats confidential.	25
Im sorry, thats personal.	21
Id rather not talk about it.	22
Its none of your business.	21
Mind your own business.	19
Why do you want to know	18
Could you give me a minute	21
Let me see.	8
Ill be right with you.	17
Bear with me.	10
Thatll have to wait.	16
Be patient.	9
Not so fast	9
Hold your horses	14
Just a sec.	8
Let me think.	10
Whats the matter	14
Whats wrong	10
Are you all right	14
You look a bit down.	15
Is there anything I can do to help	27
Cheer up	7
Its not so bad.	11
Everything will be ok.	18
Look on the bright side.	19
Its not the end of the world.	22
Chin up	6
Its on me.	7
Id like to make a toast.	18
Heres to.	7
Another round of drinks, please.	27
Put it on my tab.	12
Hes a bit tipsy.	12
Hes completely wasted.	19
Shes trying to drown her sorrows.	27
Im the designated driver.	21
I had a hangover.	13
Hes completely sloshed.	20
Hes completely plastered.	22
I was hungover.	12
If I had to take a guess, Id say.	24
Its difficult to say, but I think.	27
Off the top of my head, Id say.	23
Its about a kilogram.	17
Its around kilometers.	19
I wouldnt be surprised if.	21
Theres a good chance.	17
I have a feeling.	13
Im single.	8
I have a boyfriend.	15
Were engaged.	11
Were getting married in June.	24
Im married.	9
Ive been married for years.	22
Im divorced.	10
Im not looking for anything serious.	30
Im not quite over my ex.	18
Hes short on cash.	14
Hes broke.	8
His bank account is overdrawn.	25
Hes just scraping by.	17
He makes minimum wage.	18
Hes scrimping and saving.	21
Shes very wealthy.	15
Shes quite welloff.	16
Shes loaded.	10
Shes filthy rich.	14
She inherited a fortune.	20
Shes making a killing.	18
Shes raking in the cash.	19
Shes rolling in dough.	18
Thats a ripoff.	12
Thats right.	10
Thats spot on.	11
Youve hit the nail on the head.	24
Youve nailed it.	13
Im afraid youre right.	18
Hes really sharp.	14
Shes brilliant.	13
Hes very bright.	13
Shes a genius.	11
Hes a smart cookie.	15
Good luck	8
Better luck next time.	18
Just my luck	10
Lucky you	8
That was a stroke of luck.	20
Some people have all the luck.	24
As luck would have it.	17
Hes down on his luck.	16
No such luck.	10
What rotten luck	14
Im absolutely sure.	16
Im positive that.	14
I have no doubt that.	16
Im a hundred percent certain.	24
Im convinced that.	15
Chances are that.	14
Odds are that.	11
I seriously doubt it.	17
Probably not.	11
Its not very likely.	16
Theres not much chance of that.	25
Id be very surprised if that happened.	31
I wouldnt bet on it.	15
Thatll never happen.	17
She was born to sing.	16
Hes a natural.	11
She could do it in her sleep.	22
He knows it inside out.	18
She knows Pune like the back of her hand.	32
Shes a walking encyclopedia of geography.	35
Hes in a class of his own.	19
Hes the best in the business.	23
Shes very gifted.	14
Hes a math whiz.	12
Im debating between.	17
I cant make up my mind.	17
Im on the fence.	12
Ill take that into consideration.	28
On the other hand.	14
Im having second thoughts.	22
I changed my mind.	14
He convinced me to buy it.	20
Looking back, I know it was the right decision.	38
Its up to you.	10
