Furniture	9
Observer	8
Fertilizer	10
Perpendicular	13
Hectare	7
Surf	4
Serve	5
Search	6
Servant	7
Service	7
Surface	7
Surgeon	7
Sermon	6
Surgery	7
Surname	7
Surplus	7
Circuit	7
Commercial	10
Allergic	8
Attorney	8
Adversity	9
Anniversary	11
Curtain	7
Courtesy	8
Circus	6
Church	6
Chairman	8
Dirty	5
Desert	6
Deserve	7
Detergent	9
Determine	9
Divergent	9
Earthquake	10
Emergency	9
Exertion	8
Eternity	8
Iceberg	7
Inertia	7
Impurity	8
Journey	7
Journalism	10
Mercy	5
Merchant	8
Nervous	7
Noteworthy	10
Perfect	7
Person	6
Personal	8
Personality	11
Personnel	9
Perfume	7
Purpose	7
Purchase	8
Preserve	8
Sturdy	6
Turbine	7
Trustworthy	11
Thirsty	7
Thermostat	10
Urgent	6
Urban	5
University	10
Unworthy	8
Version	7
Virtual	7
Verdict	7
Vertigo	7
Versatile	9
World	5
Worship	7
Worthless	9
Worthy	6
Workshop	8
Burden	6
Hertz	5
Observe	7
War	3
His	3
Fit	3
Bit	3
Sit	3
Hit	3
Quit	4
Split	5
Tip	3
Ship	4
Flip	4
Trip	4
Strip	5
Bill	4
Fill	4
Kill	4
Till	4
Hill	4
Chill	5
Skill	5
Still	5
Drill	5
Sing	4
King	4
Ring	4
Wing	4
Bring	5
Swing	5
Pin	3
Win	3
Skin	4
Chin	4
Swim	4
Trim	4
Film	4
Slim	4
Big	3
Kid	3
Fix	3
Mix	3
Pick	4
Thick	5
Stick	5
Brick	5
Quick	5
List	4
Give	4
Live	4
Gift	4
Lift	4
Pink	4
Prince	6
Print	5
Drink	5
Dish	4
Fish	4
Pitch	5
Switch	6
Bridge	6
Build	5
Guilt	5
Inch	4
Limb	4
Milk	4
Risk	4
Script	6
Strict	6
Swift	5
Wind	4
Bare	4
Dare	4
Fare	4
Scare	5
Spare	5
Beware	6
Declare	7
Welfare	7
Square	6
Prepare	7
Fair	4
Pair	4
Chair	5
Stair	5
Repair	6
Despair	7
Wear	4
Tear	4
Prayer	6
Vary	4
Dairy	5
Fairy	5
Scary	5
Chary	5
Barely	6
Airlift	7
Airplane	8
Various	7
Variable	8
Variant	7
Scarce	6
Bearable	8
Careless	8
Grandparent	11
Compare	7
Cow	3
Now	3
Wow	3
Out	3
Bough	5
About	5
Doubt	5
Scout	5
Lookout	7
Timeout	7
Workout	7
Foul	4
Scowl	5
Loud	4
Cloud	5
Crowd	5
Noun	4
Town	4
Down	4
Gown	4
Crown	5
Brown	5
Drown	5
Ouch	4
Couch	5
Sour	4
Shower	6
Dower	5
Flour	5
Tower	5
Outer	5
Outfit	6
Outlet	6
Outline	7
Count	5
Mount	5
House	5
Mouse	5
Sound	5
Round	5
Compound	8
Profound	8
Surround	8
Bounce	6
Announce	8
Towel	5
Vowel	5
Hourly	6
Loudly	6
Mouth	5
Anyhow	6
Somehow	7
Bouncer	7
Founder	7
Outcome	7
Pronoun	7
Lounge	6
Discount	8
Nowadays	8
Township	8
Pronounce	9
Horsepower	10
Announcement	12
Accountable	11
Householder	11
Loudspeaker	11
Mountain	8
County	6
Counter	7
Countable	9
Countdown	9
Dowry	5
Mountaineer	11
Flounce	7
Ear	3
Dear	4
Year	4
Near	4
Cheer	5
Shear	5
Steer	5
Smear	5
Sphere	6
Modifier	8
Wildfire	8
Gunfire	7
Bonfire	7
Query	5
Weary	5
Layer	5
Sincere	7
Atmosphere	10
Hemisphere	10
Dial	4
Trial	5
Serial	6
Beard	5
Serum	5
Fearful	7
Ideally	7
Betrayal	8
Coherent	8
Diagnose	8
Exterior	8
Superior	8
Funeral	7
Bacteria	8
Compliant	9
Appearance	10
Mysterious	10
Requirement	11
Cereal	6
Realist	7
Desirous	8
Inherent	8
Materiel	8
So	2
Go	2
No	2
Blow	4
Slow	4
Flow	4
Show	4
Snow	4
Know	4
Crow	4
Grow	4
Below	5
Window	6
Shadow	6
Narrow	6
Tomorrow	8
Bold	4
Gold	4
Sold	4
Told	4
Hold	4
Host	4
Most	4
Ghost	5
Coast	5
Toast	5
Roast	5
Boat	4
Goat	4
Coat	4
Note	4
Vote	4
Throat	6
Own	3
Bone	4
Loan	4
Phone	5
Alone	5
Grown	5
Stone	5
Load	4
Code	4
Road	4
Episode	7
Toll	4
Roll	4
Hole	4
Role	4
Soul	4
Goal	4
Bowl	4
Stole	5
Whole	5
Old	3
Home	4
Joke	4
Hope	4
Both	4
Open	4
Close	5
Total	5
Notice	6
Gross	5
Local	5
Those	5
Coach	5
Focus	5
Smoke	5
Social	6
Control	7
Though	6
Growth	6
Moment	6
October	7
Potatoes	8
Shoulder	8
Associate	9
Bag	3
Ban	3
Bed	3
Beg	3
Bear	4
Bell	4
Bet	3
Boy	3
Bus	3
Baby	4
Bang	4
Bash	4
Bath	4
Bean	4
Bike	4
Bled	4
Blot	4
Bottle	6
Bulb	4
Busy	4
Buzz	4
Batch	5
Berry	5
Black	5
Bless	5
Block	5
Blond	5
Bluff	5
Blunt	5
Blush	5
Brink	5
Brisk	5
Brunt	5
Bakery	6
Bucket	6
Balloon	7
Battery	7
Because	7
Benefit	7
Bicycle	7
Biscuit	7
Buffalo	7
Baseball	8
Becoming	8
Beginner	8
Beverage	8
Birthday	8
Behaviour	9
Biography	9
Bookshelf	9
Aerobics	8
Alphabet	8
Cabin	5
Cupboard	8
Debate	6
Describe	8
Disability	10
Fabulous	8
Goodbye	7
Grab	4
Habit	5
Hibernate	9
Hobby	5
Job	3
Keyboard	8
Labour	6
Mailbox	7
Marbles	7
Neighbour	9
Nobody	6
Obedient	8
Obey	4
Observation	11
Prescribe	9
Pub	3
Remember	8
Ribbon	6
Robot	5
Rubber	6
Scrub	5
Somebody	8
Subject	7
Subscribe	9
Tab	3
Tube	4
Add	3
Afraid	6
Ahead	5
And	3
Anybody	7
Auditory	8
Band	4
Bend	4
Beside	6
Blamed	6
Blend	5
Blind	5
Body	4
Bond	4
Brand	5
Bread	5
Bud	3
Cad	3
Calendar	8
Cold	4
Comedy	6
Crowded	7
Dab	3
Daddy	5
Daisy	5
Dam	3
Dance	5
Danger	6
Dash	4
Date	4
Day	3
Dazed	5
Decade	6
Decide	6
Deck	4
Delicate	8
Dell	4
Demand	6
Democracy	9
Demonstrate	11
Denim	5
Dentist	7
Deny	4
Deposit	7
Design	6
Desk	4
Desperate	9
Destination	11
Diagonal	8
Diary	5
Dictionary	10
Different	9
Difficulty	10
Dinner	6
Dip	3
Diploma	7
Directory	9
Disadvantage	12
Disciplinary	12
Disconnect	10
Discriminate	12
Dishwasher	10
Ditch	5
Dive	4
Divide	6
Dock	4
Doctor	6
Document	8
Dog	3
Dollar	6
Door	4
Doughnut	8
Drag	4
Drank	5
Drift	5
Drip	4
Drop	4
Drug	4
Drum	4
Drunk	5
Duck	4
Dull	4
Duplicate	9
Dust	4
Dutch	5
Fame	4
Faze	4
Fed	3
Filed	5
Fined	5
Flamed	6
Fold	4
Fond	4
Food	4
Fund	4
Glad	4
Gland	5
Grade	5
Grand	5
Headache	8
Held	4
Hidden	6
Hide	4
Hollywood	9
Honed	5
Idea	4
Inside	6
Instead	7
Ladder	6
Lady	4
Laze	4
Lemonade	8
Lid	3
Medicine	8
Radio	5
Read	4
Ready	5
Ride	4
Riding	6
Salad	5
Saved	5
Scold	5
Seafood	7
Send	4
Shamed	6
Shaved	6
Side	4
Speed	5
Spider	6
Succeed	7
Talented	8
Tamed	5
Tend	4
Themed	6
Thrived	7
Tiled	5
Timed	5
Toned	5
Video	5
Visited	7
Wave	4
Wood	4
Affection	9
Belief	6
Beneficial	10
Breakfast	9
Cafe	4
Cafeteria	9
Calf	4
Campfire	8
Catfish	7
Certificate	11
Chef	4
Chief	5
Choreograph	11
Clarify	7
Cliff	5
Coffee	6
Confidential	12
Confusion	9
Cough	5
Defend	6
Definition	10
Difference	10
Dolphin	7
Effort	6
Elephant	8
Enough	6
Fabric	6
Face	4
Facility	8
Faculty	7
Familiar	8
Family	6
Famous	6
Fan	3
Fancy	5
Fantastic	9
Farmer	6
Farther	7
Fashionable	11
Favorable	9
Favourite	9
Feather	7
Feet	4
Fence	5
Fever	5
Field	5
Final	5
Finger	6
Fingernail	10
Fire	4
Fishing	7
Follower	8
Foot	4
Footprint	9
Forehead	8
Forest	6
Forever	7
Forgetful	9
Forgiven	8
Fossil	6
Foundation	10
Fox	3
Fundamental	11
Funny	5
Golf	4
Half	4
Handful	7
Handkerchief	12
Headphone	9
Housewife	9
Identify	8
Infection	9
Interfere	9
Kickoff	7
Knife	5
Laugh	5
Leaf	4
Lifeguard	9
Magnify	7
Microphone	10
Office	6
Often	5
Paragraph	9
Phenomenal	10
Photo	5
Photograph	10
Playful	7
Profession	10
Profitable	10
Referee	7
Relief	6
Safety	6
Scientific	10
Shelf	5
Sophisticated	13
Stuff	5
Telephone	9
Terrific	8
Thief	5
Tough	5
Traffic	7
Trophy	6
Unbelievable	12
Unforgettable	13
Waffle	6
Wolf	4
Again	5
Ago	3
Alligator	9
Altogether	10
Baggage	7
Began	5
Bigger	6
Bingo	5
Cargo	5
Category	8
Colleague	9
Digging	7
Dignity	7
Eager	5
Eagle	5
Egg	3
Ego	3
Figure	6
Forget	6
Forgive	7
Gain	4
Galaxy	6
Gallery	7
Gallon	6
Game	4
Gamma	5
Gang	4
Garbage	7
Garden	6
Gate	4
Gathering	9
Gave	4
Gaze	4
Gear	4
Geek	4
Geese	5
Geyser	6
Gigabyte	8
Going	5
Golden	6
Gone	4
Goose	5
Gorilla	7
Gossip	6
Govern	6
Grad	4
Gram	4
Grant	5
Grid	4
Grill	5
Grim	4
Grin	4
Grip	4
Grunt	5
Guarantee	9
Guarded	7
Guava	5
Guidance	8
Guilty	6
Guitar	6
Gum	3
Illegal	7
Indigo	6
Investigate	11
Jingle	6
Jogging	7
Jug	3
Legal	5
Logo	4
Luggage	7
Magazine	8
Magnet	6
Mango	5
Marigold	8
Mogul	5
Navigate	8
Negative	8
Organ	5
Outgun	6
Recognize	9
Regardless	10
Regular	7
Significant	11
Target	6
Tiger	5
Together	8
Vegan	5
Wag	3
Behave	6
Behind	6
Birdhouse	9
Hammer	6
Handbag	7
Handle	6
Handshake	9
Handsome	8
Happen	6
Happy	5
Harbour	7
Hardware	8
Harvest	7
Haunted	7
Head	4
Headlight	9
Health	6
Healthy	7
Hearing	7
Heat	4
Heaven	6
Heavy	5
Height	6
Helicopter	10
Hello	5
Help	4
Hijack	6
Hike	4
Hint	4
Hire	4
Hockey	6
Holiday	7
Hollow	6
Horizon	7
Horror	6
Hospital	8
Hostage	7
Hostile	7
Hotel	5
Huge	4
Human	5
Humble	6
Hundred	7
Hunger	6
Hunt	4
Hurry	5
Hut	3
Hybrid	6
Hydrogen	8
Hyphen	6
Inherit	7
Rehearsal	9
Downhill	8
Exhalation	10
Forehand	8
Grasshopper	11
Acknowledge	11
Acreage	7
Advantage	9
Age	3
Agency	6
Agility	7
Agitation	9
Algebra	7
Bandage	7
Cabbage	7
Cage	4
College	7
Courage	7
Digestion	9
Discourage	10
Educate	7
Education	9
Egypt	5
Eject	5
Eligible	8
Encourage	9
Engagement	10
Gender	6
General	7
Generous	8
Genius	6
Gentle	6
Geography	9
Geometry	8
Germany	7
Germs	5
Giant	5
Ginger	6
Image	5
Intelligent	11
Jacket	6
Jake	4
Jam	3
James	5
Japanese	8
Jealous	7
Jeans	5
Jeep	4
Jelly	5
Jewel	5
Journal	7
Joy	3
Judge	5
Juice	5
Jump	4
Jungle	6
Jupiter	7
Just	4
Knowledge	9
Language	8
Large	5
Magic	5
Major	5
Manage	6
Marriage	8
Message	7
Object	6
Original	8
Oxygen	6
Package	7
Page	4
Percentage	10
Pigeon	6
Postage	7
Privilege	9
Procedure	9
Project	7
Refrigerate	11
Register	8
Reject	6
Ridge	5
Soldier	7
Stage	5
Storage	7
Strategy	8
Vegetable	9
Village	7
Wage	4
Angel	5
Apology	7
Astrologer	10
Average	7
Damage	6
Fridge	6
Teenager	8
Academy	7
Accident	8
Bake	4
Bank	4
Bask	4
Book	4
Broke	5
Brook	5
Bulk	4
Cactus	6
Cake	4
Camera	6
Candle	6
Candy	5
Carpenter	9
Carrot	6
Cartoon	7
Caterpillar	11
Cave	4
Cheek	5
Chicken	7
Chocolate	9
Coconut	7
Coin	4
Coincidence	11
Coke	4
Comb	4
Combination	11
Comedian	8
Community	9
Computer	8
Cone	4
Confess	7
Congratulations	15
Consider	8
Cookie	6
Cool	4
Correct	7
Counsellor	10
Cracker	7
Cucumber	8
Cupcake	7
Cushion	7
Customer	8
Difficult	9
Dirk	4
Disk	4
Duke	4
Dusk	4
Fake	4
Flake	5
Flask	5
Freak	5
Funky	5
Geeky	5
Greek	5
Hulk	4
Hunk	4
Husk	4
Ink	3
Juke	4
Junk	4
Kay	3
Kerry	5
Kettle	6
Kevin	5
Keypad	6
Kidney	6
Kilo	4
Kindle	6
Kingdom	7
Kit	3
Kitchen	7
Kite	4
Kitty	5
Lake	4
Leak	4
Like	4
Link	4
Lock	4
Make	4
Mask	4
Mathematic	10
Meditation	10
Mike	4
Music	5
Musk	4
Napkin	6
Notebook	8
Occasional	10
Okay	4
Optimistic	10
Pacific	7
Pack	4
Patriotic	9
Peacock	7
Peek	4
Perk	4
Pike	4
Public	6
Quake	5
Quark	5
Rank	4
Rock	4
Secondary	9
Seek	4
Shake	5
Shirk	5
Shook	5
Shriek	6
Sick	4
Sidewalk	8
Silk	4
Sink	4
Skip	4
Skit	4
Sky	3
Skyline	7
Snack	5
Snake	5
Soak	4
Spark	5
Speak	5
Specific	8
Spoken	6
Stake	5
Storybook	9
Stroke	6
Take	4
Tank	4
Task	4
Thank	5
Think	5
Token	5
Took	4
Topic	5
Trek	4
Vacation	8
Vacuum	6
Wake	4
Weak	4
Week	4
Weekend	7
Yardstick	9
Agriculture	11
Alike	5
America	7
Application	11
Arithmetic	10
Athletic	8
Awake	5
Domestic	8
Drake	5
Economy	7
Historic	8
Plastic	7
Pocket	6
Risky	5
Ability	7
Able	4
Alarm	5
Alive	5
Aluminium	9
Amplifier	9
Analytical	10
Ankle	5
Annual	6
April	5
Asleep	6
Assemble	8
Available	9
Awful	5
Babble	6
Beautiful	9
Believe	7
Belly	5
Belong	6
Bible	5
Birthplace	10
Blackboard	10
Blanket	7
Blew	4
Blockbuster	11
Blocks	6
Blossom	7
Blown	5
Blue	4
Blueprint	9
Blur	4
Booklet	7
Bowling	7
Bracelet	8
Brazil	6
Bubble	6
Buckle	6
Bustle	6
Butterfly	9
Cable	5
Cancel	6
Capable	7
Capsule	7
Careful	7
Castle	6
Ceiling	7
Celebrate	9
Ceremonial	10
Challenges	10
Cheerful	8
Chemical	8
Chlorine	8
Clap	4
Classic	7
Classroom	9
Claw	4
Cleanliness	11
Clearance	9
Clever	6
Client	6
Climate	7
Climax	6
Climbing	8
Clinic	6
Clock	5
Closet	6
Clothes	7
Colours	7
Complain	8
Complete	8
Complexity	10
Complicate	10
Compliment	10
Conclude	8
Conflict	8
Counsel	7
Critical	8
Curriculum	10
Denial	6
Dependable	10
Desirable	9
Detail	6
Dimple	6
Disable	7
Discipline	10
Disclose	8
Disgraceful	11
Dislike	7
Dislocate	9
Disloyal	8
Dismissal	9
Display	7
Doubtful	8
Edible	6
Elbow	5
Electricity	11
Elevator	8
Eleven	6
Employee	8
Envelope	8
Example	7
Exclaim	7
Exclude	7
Explain	7
Flammable	9
Flashlight	10
Flat	4
Flavor	6
Flexible	8
Float	5
Florist	7
Flower	6
Fluctuation	11
Fluency	7
Flute	5
Fly	3
Forceful	8
Glacier	7
Gladiator	9
Glamour	7
Glaring	7
Glided	6
Glider	6
Glitter	7
Global	6
Gloomy	6
Glorify	7
Glow	4
Glue	4
Graceful	8
Grateful	8
Honourable	10
Horrible	8
Hourglass	9
Hurtful	7
Identical	9
Immediately	11
Impossible	10
Include	7
Inclusion	9
Incomplete	10
Incredible	10
Individual	10
Inflammable	11
Inflate	7
Inflation	9
Inflexible	10
Influence	9
Intellectual	12
Invisible	9
Label	5
Laboratory	10
Lamb	4
Laminated	9
Lamp	4
Largest	7
Late	4
Lavatory	8
Lazy	4
Leadership	10
Learning	8
Leaving	7
Legality	8
Legible	7
Lemon	5
Liability	9
Liberty	7
Library	7
Light	5
Limitation	10
Limited	7
Lion	4
Listen	6
Literature	10
Lizard	6
Location	8
Logical	7
Look	4
Lucky	5
Lunchtime	9
Luxurious	9
Lying	5
Magical	7
Mail	4
Manual	6
Marble	6
Meaningful	10
Mechanical	10
Medical	7
Military	8
Miracle	7
Miserable	9
Misleading	10
Missile	7
Misspell	8
Mouthful	8
Muffler	7
Multiple	8
Muscle	6
Musical	7
Neglect	7
Nicely	6
Nickel	6
Nucleus	7
Numerical	9
Oclock	6
Obstacle	8
Olive	5
Olympics	8
Overflow	8
Painful	7
Particle	8
Pebble	6
Pencil	6
People	6
Physical	8
Pillow	6
Pilot	5
Pineapple	9
Place	5
Plane	5
Planet	6
Planner	7
Plant	5
Platinum	8
Play	4
Player	6
Pleasant	8
Please	6
Plenty	6
Plumber	7
Plural	6
Plus	4
Police	6
Popularity	10
Population	10
Possible	8
Practical	9
Presentable	11
Principal	9
Principle	9
Problem	7
Proclaim	8
Publication	11
Publicity	9
Publish	7
Punctual	8
Purple	6
Qualification	13
Questionable	12
Quickly	7
Reality	7
Reasonable	10
Recycle	7
Reflect	7
Reliable	8
Remarkable	10
Repeat	6
Replace	7
Replay	6
Republic	8
Resemble	8
Resourceful	11
Respectful	10
Responsible	11
Sample	6
Schedule	8
Scramble	8
Seal	4
Seashell	8
Shuffle	7
Sibling	7
Silly	5
Similarity	10
Simple	6
Slam	4
Slap	4
Sled	4
Sleep	5
Sleeve	6
Slender	7
Slide	5
Slip	4
Sloppy	6
Slowdown	8
Smaller	7
Smuggle	7
Snowball	8
Snowflake	9
Someplace	9
Sorrowful	9
Stable	6
Staple	6
Statistical	11
Struggle	8
Stumble	7
Sunflower	9
Sunglasses	10
Supply	6
Syllable	8
Table	5
Tackle	6
Tail	4
Technical	9
Terrible	8
Testimonial	11
Tickle	6
Timetable	9
Translate	9
Trembling	9
Tricycle	8
Triple	6
Tumble	6
Tutorial	8
Twinkle	7
Typical	7
Unable	6
Unusual	7
Upload	6
Usable	6
Useful	6
Useless	7
Utensil	7
Variability	11
Vehicle	7
Vessel	6
Violin	6
Visual	6
Vocabulary	10
Vocal	5
Wallet	6
Wallflower	10
Wallpaper	9
Wheel	5
Wrestle	7
Wrinkle	7
Accelerate	10
Agreeable	9
Cycle	5
Established	11
Eventful	8
Frightful	9
Fumble	6
Gamble	6
Geographical	12
Sprinkle	8
Thankful	8
Animal	6
Anonymous	9
Aquarium	8
Auditorium	10
Calcium	7
Camel	5
Cinnamon	8
Climb	5
Comet	5
Cream	5
Custom	6
Machine	7
Mammal	6
Manner	6
Married	7
Maximum	7
Measured	8
Mechanic	8
Melody	6
Member	6
Memory	6
Messenger	9
Metal	5
Microwave	9
Might	5
Minimum	7
Movie	5
Multiplication	14
Musician	8
Paramedic	9
Petroleum	9
Plumb	5
Scream	6
Simultaneous	12
Someone	7
Stadium	7
Stream	6
Swimming	8
Synonym	7
Team	4
Thumb	5
Timer	5
Tomato	6
Tournament	10
Daytime	7
Diagram	7
Drummer	7
Extreme	7
Grammar	7
Number	6
Unanimous	9
Wisdom	6
Anatomy	7
Animation	9
Another	7
Attention	9
Bonus	5
Brain	5
Canal	5
Chain	5
China	5
Elementary	10
Emotion	7
Entertain	9
Finish	6
Generator	9
Green	5
Knees	5
Knock	5
Machinery	9
Manually	8
Nation	6
Navigation	10
Navy	4
Need	4
Needle	6
Neutrality	10
Never	5
Nice	4
Nickname	8
Night	5
Nine	4
Nineteen	8
Noise	5
Nose	4
November	8
Nutrition	9
Peanut	6
Rainbow	7
Rainy	5
Reunion	7
Spinning	8
Spoon	5
Sunny	5
Superman	8
Television	10
Tiny	4
Vitamin	7
Volcano	7
Vulnerable	10
Winner	6
Clown	5
Complication	12
Decision	8
Hibernation	11
Honour	6
Inability	9
Belonging	9
Boating	7
Bungalow	8
Buying	6
Caring	6
Catching	8
Challenging	11
Clarifying	10
Dancing	7
Driving	7
England	7
English	7
Evening	7
Fingertip	9
Raining	7
Rewarding	9
Singapore	9
Singer	6
Sitting	7
Sleeping	8
Song	4
Spring	6
String	6
Strong	6
Talking	7
Thing	5
Verifying	9
Visiting	8
Wrong	5
Younger	7
Greeting	8
Handwriting	11
Lung	4
Measuring	9
Painting	8
Ping	4
Playing	7
Apartment	9
Champ	5
Chop	4
Chump	5
Clamp	5
Clump	5
Cramp	5
Crept	5
Crimp	5
Crisp	5
Damp	4
Depend	6
Depth	5
Diaper	6
Dipping	7
Disposable	10
Dripping	8
Limp	4
Lisp	4
Lollipop	8
Lump	4
Membership	10
Mop	3
Mopping	7
Napping	7
Newspaper	9
Opportunity	11
Oversleep	9
Pacifier	8
Paddle	6
Paid	4
Paint	5
Pancake	7
Papaya	6
Paper	5
Parade	6
Parent	6
Parrot	6
Participate	11
Particularly	12
Party	5
Passenger	9
Passing	7
Passionate	10
Password	8
Peach	5
Pear	4
Penalty	7
Penguin	7
Penny	5
Personable	10
Personalize	11
Piano	5
Picnic	6
Pill	4
Pipe	4
